stream_id,title,started_at,stream_tag_names
plWGClAG6aw,#7【#ミリしらパワプロ杯】初めてのパワプロ⚾春の甲子園確定！あとは全国大会優勝でリベンジ果たそううう🔥【白銀ノエル/ホロライブ】,2024-12-15 04:01:00,ゲーム 企画
m2g7nMtdjD4,【朝活雑談】2週間分のお喋りをしたい💪🌞💪13時からパワプロもよろしゅ！【白銀ノエル/ホロライブ】,2024-12-15 01:00:12,雑談
QWByhNTS-WY,#6【#ミリしらパワプロ杯】初めてのパワプロ⚾転生2人？！つよつよ新入生と一緒に夏の甲子園目指すぞ🔥【白銀ノエル/ホロライブ】,2024-12-14 02:10:27,ゲーム 企画
499fIIn4cEY,#5【#ミリしらパワプロ杯】初めてのパワプロ⚾春の甲子園は確定太郎！スカウトでつよつよ投手＆内野きてくれ～TT【白銀ノエル/ホロライブ】,2024-12-12 10:00:17,ゲーム 企画
0EzVbl6drV0,#01【ネタバレが激しすぎるRPG2】大人気ネタバレシリーズの2作目！12月14日の発売前に先行プレイしちゃいますッ🎮✨【白銀ノエル/ホロライブ】※ネタバレ注意！,2024-12-11 10:00:27,ゲーム
5niFMcf2YJU,#4【#ミリしらパワプロ杯】初めてのパワプロ⚾地元の大分！1年＆2年で試合に勝つぞ～🔥【白銀ノエル/ホロライブ】,2024-12-09 10:00:18,ゲーム 企画
ezHvhGiVZcw,#3【#ミリしらパワプロ杯】初めてのパワプロ⚾弱小(らしい)白銀学院が現在ベスト4！あと2回勝利で甲子園～ッ！！？【白銀ノエル/ホロライブ】,2024-12-05 12:00:13,ゲーム 企画
Na8x8VH8giM,【#ローモバ 】ノエわたラミの3人でイベントに参加🔥協力お願いしまっする💪✨ #ホロロバ【白銀ノエル/ホロライブ】,2024-12-02 09:00:43,ゲーム コラボ 案件
4JS7vriZXSI,#2【#ミリしらパワプロ杯】初めてのパワプロ⚾地元の大分！育成開始だ～～～🔥【白銀ノエル/ホロライブ】,2024-12-01 05:02:22,ゲーム 企画
6ZLbaCwX7ig,【朝活雑談】12月最初のおはまっするさんでー🌞14時からパワプロもよろしゅ！【白銀ノエル/ホロライブ】,2024-12-01 02:46:53,雑談
-kyGMZRx690,#1【#ミリしらパワプロ杯】初めてのパワプロ⚾地元の大分で挑む！まずは1年目新入生ガチャリセマラだ～！【白銀ノエル/ホロライブ】,2024-11-30 12:00:39,ゲーム 企画
JPq8C3yoGbA,#0【#ミリしらパワプロ杯】パワプロ開始前に１時間以内にチーム名やガチャで狙う大分選手を決める作戦会議だッ！【白銀ノエル/ホロライブ】,2024-11-30 10:00:25,ゲーム 企画
smdMmORxEOk,【みんなで空気読み。4】定休日だけど空気読みます(既に空気読めてない感...？！)【白銀ノエル/ホロライブ】,2024-11-29 10:00:09,ゲーム
h-cCOkGzTuo,【HoloCure】ステージ5をクリアしたい！(あわよくばコンボも増やしたい！！)【白銀ノエル/ホロライブ】,2024-11-28 07:16:17,ゲーム
waGu0o0nHgQ,【モンハンパズル×サンリオキャラクターズコラボ】#ノエラミ で遊ぼうッ💪✨【白銀ノエル/雪花ラミィ/ホロライブ】,2024-11-27 10:00:23,ゲーム コラボ 案件
OJrlGDGGmcs,【振り返り】生誕LIVEの感想会💗最後に3枠分のスパチャお礼もさせてね！【白銀ノエル/ホロライブ】,2024-11-26 09:00:59,雑談
fTupWAFy6wo,【#白銀ノエル生誕祭2024】Shirogane Noel Xmas 3D LIVE 【白銀ノエル/ホロライブ】,2024-11-24 11:57:25,記念 ライブ 3D
dOJurb9_acs,【朝活雑談】今日はノエルの誕生日！21時から3Dライブあるよ～！！【白銀ノエル/ホロライブ】,2024-11-24 01:00:36,雑談
sg8JN9b0r6M,【生誕カウントダウン】24日は団長の誕生日✨ノエポ片手にみんなで迎えよ～！！！【白銀ノエル/ホロライブ】,2024-11-23 14:30:58,記念
qpZC5wv2zg8,【HoloCure】全員そろったし深夜のチルキュアするか...ッ！！【白銀ノエル/ホロライブ】,2024-11-20 13:01:38,ゲーム
GaPiRn9xzqI,【HoloCure】金策したりガチャしたり！色んなホロメンを迎えたい✨【白銀ノエル/ホロライブ】,2024-11-19 08:00:45,ゲーム
xv_B4BUvs8Q,【安眠】KU100と耳かきマイクの2台仕様！全肯定あまあまノエママによる耳掃除＆マッサージ♡【白銀ノエル/ホロライブ】,2024-11-17 14:00:57,ASMR
gJDJQWspZdA,【朝活雑談】実は×××してきた！！そして...11月24日は断腸の...？！！！【白銀ノエル/ホロライブ】,2024-11-17 01:00:30,雑談
1nKaiO1fgs0,【HoloCure】最新0.7アプデきたああ！3期生＆4期生が追加！手始めに自分をひきたい...ッ！【白銀ノエル/ホロライブ】,2024-11-16 08:00:54,ゲーム
1XzySLZAGsc,【縦型歌枠】そろそろ歌わないとヤバイぜ！だんちょーん！【白銀ノエル/ホロライブ】,2024-11-11 09:00:20,歌枠
lcsPi9wvHb0,【朝活雑談】新人ちゃんの話で盛り上がりそうな予感⚡【白銀ノエル/ホロライブ】,2024-11-10 01:00:56,雑談
emTHVyvRy4s,【#ミリしらFG】11月9日20時からデビューする新人ちゃんのイメージ予想！！【白銀ノエル/ホロライブ】,2024-11-08 09:01:10,企画
mo6Mk-v-q18,【あつまれ どうぶつの森】3年ぐらい放置してる島に里帰り...すっぺか！【白銀ノエル/ホロライブ】,2024-11-07 09:00:43,ゲーム
XMcUBZjRXXE,【Liar's Bar】ほぼ知識０だけど誰推しかあてるゲームであってる？【白銀ノエル/ホロライブ】,2024-11-04 09:00:27,ゲーム
WTFWi7ymYEE,【安眠】肌寒い秋の夜長に♡お耳と心がポカポカする癒し囁き＆耳かき＋マッサージ♡【白銀ノエル/ホロライブ】,2024-11-03 14:00:25,ASMR
9Cnhwkm57Dc,【朝活雑談】コラボ週間たのしかったああああ✨【白銀ノエル/ホロライブ】,2024-11-03 01:01:04,雑談
2arj1MOf0q4,【モンハンワイルズOBT】待望の「モンスターハンターワイルズ」オープンベータテスト！！やるよ～！！【白銀ノエル/ホロライブ】,2024-11-02 08:00:42,ゲーム
EvRNGbJmLWo,【歌枠】ハロウィンソング多め！22時の歌ってみた公開前に歌うよ〜ッ🎤🎶【白銀ノエル/ホロライブ】,2024-10-31 12:27:12,歌枠
8Ull4OqPPMY,【 漫画動画 】しらないこと研究会　番外編三話「ぎゅうどん！」#しらけん【ホロライブ/不知火建設】,2024-10-28 12:30:06,雑談
5E908_-hs5M,【朝活雑談】美味しいもの is 人生！ホロメンとご飯に行った話などなど！【白銀ノエル/ホロライブ】,2024-10-27 01:00:41,雑談
O7WvR0wK6F4,【#ホロ三ツ星ファーム】実食あり！お得なコラボセットも？！おうちで美味しい料理を食べるよ～🎶【白銀ノエル/ホロライブ】,2024-10-24 10:00:14,案件
TpdrZxYyx9Q,【#ノエフレと牛角】美味しいお肉を食べるぞ～～～！！！🍖🔥【白銀ノエル/不知火フレア/ホロライブ】,2024-10-22 10:00:09,コラボ 案件
TQJtXKOmCyQ,【#オナマン晩酌】オフコラボ！同じマンション(だった)三人組で飲みにゅけーしょんだ🍸✨【白銀ノエル/ホロライブ】,2024-10-20 13:00:44,コラボ
HkdCjpe0YCM,【朝活雑談】今日は大会とオフコラボdeオナマン晩酌！わくわく太郎だ～～～✨【白銀ノエル/ホロライブ】,2024-10-20 01:00:55,雑談
nIIHOUqePKU,【歌枠】秋花粉で鼻声？そんなの関係ナッシング！楽しく歌おう🎶【白銀ノエル/ホロライブ】,2024-10-16 10:00:33,歌枠
VREGYW6XJK8,【朝活雑談】コラボ楽しかった！おはまっするさんで～💪✨【白銀ノエル/ホロライブ】,2024-10-13 01:00:22,雑談
zNwvzHcWHOE,【TCG Card Shop Simulator】初参戦！！まだトレカはブルーオーシャンですか...？！(儲けたい)【白銀ノエル/ホロライブ】,2024-10-10 10:00:14,ゲーム
xls59o2GGCU,【安眠】心細くて眠れない夜に...♡まるで隣にいるような癒し囁き＆耳かき＋マッサージ♡【白銀ノエル/ホロライブ】,2024-10-06 14:00:16,ASMR
pKsFADMXSeU,【#ノエなで】二人でオンライン晩酌マシュマロもぐもぐ会💘【白銀ノエル/ホロライブ】,2024-10-06 11:00:29,コラボ
AkUw9LVHV30,【朝活雑談】今日は三回行動！おはまっするさんで～💪✨【白銀ノエル/ホロライブ】,2024-10-06 01:00:32,雑談
-zMJLsn8ooE,【#マイクラ肝試し2024】三期生の絆！「ぼくらの夏やすみ」だ～🌻【白銀ノエル/兎田ぺこら/不知火フレア/宝鐘マリン】,2024-10-05 12:01:10,ゲーム コラボ
xeFlPwIxHYI,【朝活雑談】団員さんと早起きしたい🌞✨【白銀ノエル/ホロライブ】,2024-10-02 22:00:21,雑談
eSCQQhjgpIg,【歌枠】8月ぶりの歌枠🎤✨楽しく歌お〜🎶【白銀ノエル/ホロライブ】,2024-10-02 10:00:55,歌枠
l8Dur2fiQIk,【朝活雑談】お休みからただいま～！！おはまっするさんでッッ💪🌞【白銀ノエル/ホロライブ】,2024-09-29 01:01:34,雑談
IjOyno7WiPo,【#holoGTA DAY7 最終日】ホロスサントスの世界をととノエル！警官いきます！！【白銀ノエル/ホロライブ】,2024-09-23 10:00:54,ゲーム 企画 コラボ
cx2eXcuXf5A,【#holoGTA DAY6】ホロスサントスの世界をととノエル！警官いきます！！【白銀ノエル/ホロライブ】,2024-09-22 10:00:25,ゲーム 企画 コラボ
LUNeqTWVoTU,※GTA枠じゃないヨ！【朝活雑談】おはまっするさんでー💪🌞【白銀ノエル/ホロライブ】,2024-09-22 01:01:39,雑談
CCAYTKIC98g,【#holoGTA DAY5】ホロスサントスの世界をととノエル！警官いきます！！【白銀ノエル/ホロライブ】,2024-09-21 10:00:34,ゲーム 企画 コラボ
2-CShSARSTk,【#holoGTA DAY4】ホロスサントスの世界をととノエル！警官いきます！！【白銀ノエル/ホロライブ】,2024-09-20 10:00:43,ゲーム 企画 コラボ
aE15FVkzqUY,【#holoGTA DAY3】ホロスサントスの世界をととノエル！警官いきます！！【白銀ノエル/ホロライブ】,2024-09-19 10:00:25,ゲーム 企画 コラボ
_yuGKXp8ojs,【#holoGTA DAY2】ホロスサントスの世界をととノエル！警官いきます！！【白銀ノエル/ホロライブ】,2024-09-18 10:00:30,ゲーム 企画 コラボ
IaPeWjmEidU,【#holoGTA DAY1】ホロスサントスの世界へ！白銀聖騎士団の団長なので市民の味方！警察官になりますッ！！【白銀ノエル/ホロライブ】,2024-09-17 10:00:28,ゲーム 企画 コラボ
ftdGX2San8U,【朝活雑談】おはまっするさんでー💪🌞【白銀ノエル/ホロライブ】,2024-09-15 01:01:38,雑談
D9dbJJHU2ws,【安眠】ASMRマイク2台使用✨まだ夏を感じる寝れない夜に...♡癒しの囁き＆耳かき＋ひんやりマッサージ♡【白銀ノエル/ホロライブ】,2024-09-08 14:21:46,ASMR
mCed1tWBNcw,【朝活雑談】おはまっするさんでー💪🌞【白銀ノエル/ホロライブ】,2024-09-08 01:00:19,雑談
cqPtYFKqW6g,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-09-07 07:00:19,ゲーム
ilchy_EuS68,【Sandtrix+】NO安眠…！深夜にまったり気になっていた砂テトリスやる！【白銀ノエル/ホロライブ】,2024-09-04 14:00:38,ゲーム
tCaAlIzzY0Y,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-09-03 10:01:32,ゲーム
I959Y0qS4bw,【朝活雑談】まだ夏だ！！2週間ぶりのおはまっするううううう✨【白銀ノエル/ホロライブ】,2024-09-01 01:01:00,雑談
c-zWPoDcDPI,【朝活雑談】あびゃ【白銀ノエル/ホロライブ】,2024-08-30 22:00:41,雑談
Pf4wieu6SzE,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-23 10:00:25,ゲーム
8AX4SJyWDwc,【歌枠】久々に配信で歌う🎤1時間ゆるゆる楽しく！in縦型【白銀ノエル/ホロライブ】,2024-08-19 10:01:04,歌枠
_tvTfJjrIPA,【朝活雑談】三期生LIVEや雀指やドッキリ...色々あった話するッ✨【白銀ノエル/ホロライブ】,2024-08-18 01:00:33,雑談
VBp7mbWVv18,【お宝マウンテン】初めてやってみる！！！目指せ1万だーッ！【白銀ノエル/ホロライブ】,2024-08-17 07:00:51,ゲーム
kY4vVW8ASok,【朝活(縦型)】台風気をつけて！団員さんにおはようをいいたい🌞(元気だったら最後5周年記念スパチャお礼もしたい！)【白銀ノエル/ホロライブ】,2024-08-15 22:00:32,雑談
hqsRXRSesPw,【#ノエルDMMオンクレ】団長の特別セレクトをGETするぞ～！！！✨【白銀ノエル/ホロライブ】,2024-08-14 10:00:32,案件
hDCp8bWPd8Y,【#雀指】ミリしら麻雀大会(スタイリッシュ断腸視点)【白銀ノエル/ホロライブ】,2024-08-13 10:32:09,ゲーム 企画 コラボ
VzYum7xRrHs,【新衣装お披露目】3期生お披露目リレー！！いっぱい見てほしい太郎✨【白銀ノエル/ホロライブ】,2024-08-11 12:00:38,新衣装 企画
9ifZBaunQ3Y,【朝活雑談】今日明日は三期生DAY！おはまっするうううううい✨【白銀ノエル/ホロライブ】,2024-08-11 01:00:49,雑談
gJtH6TH53Ag,最終回【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-10 04:00:48,ゲーム
AwZmG516Eig,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-09 10:00:58,ゲーム
sXCuIG8LXj8,【#白銀ノエル5周年】色々お披露目あり！これまでの切り抜き見ながら5周年お祝いだ～🎉✨【白銀ノエル/ホロライブ】,2024-08-08 10:00:50,記念
AvbCbtCz1_Y,【5周年カウントダウン】あっちゅうまの5周年！ノエポ缶で乾杯太郎ッ✨【白銀ノエル/ホロライブ】,2024-08-07 14:31:22,記念
LjytVQ-rTNY,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-06 11:31:30,ゲーム
YER04CHu9GM,【朝活雑談】みんなにおはよーを伝えたい！久々に縦型配信したいなっ！！【白銀ノエル/ホロライブ】,2024-08-05 23:00:57,雑談
1LZdCVrAdEE,【#ホロマイクラ人狼RPG】 マイクラ人狼？！脳筋でも生き残れますか...？！【白銀ノエル/ホロライブ】,2024-08-04 11:00:33,ゲーム 企画 コラボ
2nVBfo2Ekc8,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-04 04:00:56,ゲーム
IYeP-6K8X9E,【朝活雑談】 おはまっするさんでぇぇぇぇ💪🌞✨【白銀ノエル/ホロライブ】,2024-08-04 01:00:59,雑談
pHPEiNkvGCs,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-03 04:01:01,ゲーム
nIcPFOkT0dE,【ドラゴンボールZ KAKAROT】完全初見！神作品「ドラゴンボール」の世界へ！！【白銀ノエル/ホロライブ】※ネタバレあり,2024-08-02 10:00:27,ゲーム
